missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MAR	0.05	lin	ev	0.9999999999984425	0.9999999999984228	0.9999999999984633	0.9889899663511188	0.988209232082452	0.9897246370419035	0.989023526556966	0.9882662542600169	0.9897786110418543	0.9834821532586417	0.982512772422295	0.9844119524789099	0.9875762953051415	0.9865662929603928	0.9885934468751817	0.987576295311096	0.9865662929606522	0.9885934468717448	0.024380000000000002
MAR	0.05	lin	mse	0.009750499774965189	0.009691253502661782	0.00983090180099881	68865182.96125557	64047362.63175687	74106287.88688065	68655711.42818464	63857816.887071505	73820857.34148045	103301404.94886705	97566646.11963184	107950336.592765	77726068.26133475	70914126.9053872	84023443.98966545	77726068.2241157	70914126.91259894	84023443.90384634	0.024380000000000002
MAR	0.07631578947368421	lin	ev	0.9999999999984438	0.9999999999984186	0.99999999999847	0.9821963562572767	0.9812065467287922	0.9835963330007104	0.9822569002880828	0.9812138510502559	0.983660501336515	0.9758131392837782	0.9742525251035759	0.9775077100760727	0.9824625168159248	0.9810674974597068	0.9839295054594036	0.9824625168122546	0.9810674974839972	0.9839295054553973	0.03719999999999999
MAR	0.07631578947368421	lin	mse	0.009757355563178235	0.009675289860505334	0.009838618473001104	111357702.10621963	102880331.68076187	117644527.53583634	110979500.53271708	102900052.8664917	117538362.3670201	151309915.1347676	141144864.40026528	160875463.36474583	109700875.21078104	101877916.1027779	118829069.54359302	109700875.23355928	101877916.09245297	118829069.55277039	0.03719999999999999
MAR	0.10263157894736842	lin	ev	0.999999999998442	0.9999999999984219	0.9999999999984679	0.9746526223523404	0.9732229963584216	0.9759192321448305	0.9747420717371216	0.9732737832256666	0.9760777998660639	0.9674257332152952	0.9663950367591437	0.9689298953397907	0.9762906097483378	0.9752864719384953	0.9775446632309858	0.9762906097530074	0.9752864719292482	0.9775446632115387	0.05014000000000001
MAR	0.10263157894736842	lin	mse	0.009756355089326579	0.009678357913962574	0.009871998167839943	158542647.7453953	150357062.4109341	166799118.27128673	157983925.92486417	149824479.40138528	166063476.60948426	203766966.06803095	194584348.26373848	211366338.35583153	148278925.0185847	140454149.4005783	155273385.60462344	148278924.9891317	140454149.412701	155273385.59740222	0.05014000000000001
MAR	0.12894736842105264	lin	ev	0.9999999999984434	0.9999999999984155	0.9999999999984678	0.9681694214395875	0.9668597454911494	0.9695954014520184	0.9682625049385029	0.9669044048461656	0.9696467422136206	0.9600919992489678	0.9581757944554634	0.962957361240199	0.9723222509327617	0.9700294949432177	0.9743610336730473	0.9723222509297602	0.9700294949292884	0.9743610336745734	0.06306
MAR	0.12894736842105264	lin	mse	0.009753116753943978	0.009667379944242802	0.00983696040365697	199132427.8829747	190289449.81157005	207737028.8581751	198549439.40428314	189799618.12202126	207516901.94760215	249679161.17518824	234100856.0988724	259228456.68186092	173133859.96507913	161332706.3335857	186654102.17972183	173133859.98404112	161332706.3246351	186654102.18416536	0.06306
MAR	0.15526315789473683	lin	ev	0.9999999999984436	0.9999999999984209	0.9999999999984741	0.9607683530634534	0.9588473475824036	0.962370220240631	0.9608882974643612	0.9588554108007898	0.9624005525666297	0.951703655360511	0.9495715548023705	0.9535313032702066	0.967074771644088	0.9658785918324737	0.968146605265021	0.9670747716423765	0.965878591823517	0.9681466052667255	0.07578
MAR	0.15526315789473683	lin	mse	0.009754996786127594	0.009664512744048183	0.00983054404847273	245378112.28224322	235524212.65853208	257546521.60264564	244629018.49203885	234874185.7653994	256933917.90528154	302101798.7529128	289922905.4992305	315305634.8493073	205919323.5471112	196510216.68538803	213812295.31550205	205919323.55778635	196510216.6900281	213812295.46080053	0.07578
MAR	0.18157894736842106	lin	ev	0.9999999999984486	0.9999999999984271	0.9999999999984648	0.9543410555389588	0.9524387820241905	0.9561292100894113	0.9544966766272174	0.9524965994956631	0.9562546905158003	0.9450003565387002	0.9426415445073411	0.9476117838207252	0.9619751793082663	0.959981937451542	0.9634947674100012	0.961975179312915	0.959981937497314	0.9634947673674181	0.08886
MAR	0.18157894736842106	lin	mse	0.009735403751091708	0.0096252403096243	0.009858319656292138	285606689.5118104	275080554.75933206	298520453.3329791	284634619.4131941	274442068.42617655	297957687.22840965	344079063.67565566	329988765.2660186	359186637.7141464	237846221.26824883	227920308.66435573	248175672.8869958	237846221.2395287	227920308.53077933	248175672.81574228	0.08886
MAR	0.20789473684210524	lin	ev	0.9999999999984504	0.9999999999984266	0.9999999999984742	0.9481228095469899	0.9464942896362823	0.9496168137849887	0.9482950988604439	0.9465087860236394	0.9497226970797166	0.9377010741633778	0.936281325180942	0.939362564154098	0.9582439547848787	0.9560290426251212	0.9605924664321093	0.958243954786739	0.956029042689193	0.9605924664398444	0.10154
MAR	0.20789473684210524	lin	mse	0.009726227370991823	0.009619970123308102	0.009812951511765481	324532343.9082338	315026449.5891079	334508945.52893364	323455688.77016675	314286196.78886145	333357097.128651	389740972.5730045	379541879.78942245	399819084.76964843	261224978.97987807	245553582.44322297	276691441.23063195	261224978.96813676	245553582.34775376	276691441.2046467	0.10154
