missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MARX	0.05	lin	dif	-0.00019017109852085076	-0.0003606601407181876	3.7996982782073814e-05	-25803842.679797888	-30024919.341553953	-23552527.07048278	-25828375.36152198	-30163013.627652705	-23667204.20064376	-10856244.147579754	-18263269.02491865	-4618206.6228025	-30122753.66826468	-40891040.93548973	-20605043.749593467	-30122753.77914948	-40891040.94787879	-20605043.71763892	0.0
MARX	0.05	lin	ev	0.999999999998552	0.9999999999985362	0.9999999999985664	0.9863472390047818	0.985745780137465	0.9870931953748112	0.986338905353974	0.9857136498050476	0.9870695685178139	0.9847567466324072	0.983747124953452	0.985640250312186	0.9885350392331169	0.9875124046803236	0.9895241602911807	0.9885350392307032	0.9875124047329578	0.9895241602356087	0.0
MARX	0.05	lin	mae	0.07917046926995551	0.0785290830778834	0.07934167974124742	2486.185892460414	2424.0736922313517	2538.396897259085	2486.9120170958968	2421.0233943489698	2536.6023224760265	2656.4515627398114	2562.792350350047	2713.8157349881058	2494.6386481475065	2416.5860298119696	2581.8614586119274	2494.6386510910565	2416.586029721985	2581.8614621590523	0.0
MARX	0.05	lin	mse	0.009861828090861556	0.009740038957671972	0.009955526789346978	92918164.96721175	88519205.57612686	98273698.6731804	92975290.70946336	88679915.99109316	98288765.58502455	103726921.00022876	97558514.33283205	111064737.04191081	78090061.01030774	70789160.81118481	85848452.34314212	78090061.03002097	70789161.18537377	85848452.38161947	0.0
MARX	0.05	lin	rmse	0.09930235950331699	0.0986916336351531	0.09977737688264125	9633.347886214226	9407.919037029948	9913.079102772275	9636.44946565116	9416.505479867661	9913.816791002313	10175.580589228764	9877.09298286092	10538.522451378065	8815.247829365426	8413.46353082515	9261.40792244998	8815.2478307647	8413.46355301581	9261.40792438426	0.0
MARX	0.07631578947368421	lin	dif	-0.00019065580296161438	-0.0003856074203904161	5.434487528882103e-05	-20668492.675003566	-33714194.72131167	-11383435.343765788	-20661717.66731316	-33753347.39156063	-10851597.535811856	-4678733.963786835	-9211878.550334767	6594537.359418154	-24873024.63335989	-32939349.362373058	-22839702.5629949	-24873024.519064873	-32939349.201300483	-22839702.71704363	0.0
MARX	0.07631578947368421	lin	ev	0.9999999999985569	0.9999999999985536	0.9999999999985757	0.980827042278845	0.9797118709161982	0.9820098337579384	0.9808206800318159	0.979734413749599	0.9820634001172562	0.978559920936927	0.9775833649572236	0.9796681297421728	0.9845619819978632	0.983187678384114	0.9857571464273489	0.9845619820328555	0.9831876784035305	0.9857571466135586	0.0
MARX	0.07631578947368421	lin	mae	0.07916825276282527	0.07870136709447689	0.0793360667207369	3627.029641342935	3481.5423155062967	3764.2131367574607	3627.5761783382636	3477.9399481922746	3762.328791173388	3806.020723932738	3667.776876150739	3873.710418973496	3313.5946144021245	3164.8402693161333	3390.806253346578	3313.594613408095	3164.8402690576395	3390.806250227408	0.0
MARX	0.07631578947368421	lin	mse	0.009851671429212687	0.009690243683244159	0.009981391235073231	130462951.16654818	121303745.06235945	138122888.42362028	130507243.13561216	120998047.79222946	138178240.55622828	145858802.16011304	138319438.37789813	150394046.29721656	105104503.61575538	97377227.689555	114362962.39205147	105104503.37881468	97377226.43178964	114362962.26018424	0.0
MARX	0.07631578947368421	lin	rmse	0.09924921312245957	0.09843899867358251	0.09990594756103627	11405.254078354066	11011.644049868451	11752.559387927602	11406.80563626308	10997.522924507404	11754.901601357611	12063.621696960501	11760.82382335945	12262.305427631349	10233.720304434619	9867.132118406487	10694.008578421473	10233.720292859582	9867.132054141519	10694.008572239163	0.0
MARX	0.10263157894736842	lin	dif	-0.00020960573662692756	-0.0004021868638790123	2.5284328966035385e-05	-26403683.392288845	-39497463.66860416	-9038378.643248878	-26450496.236922063	-39364352.27709983	-9055680.046263851	-6564309.890692085	-15783836.847168453	9428647.83006432	-24976715.845365744	-29358549.084098797	-7758503.954872038	-24976715.60583144	-29358548.77171688	-7758503.336476974	0.0
MARX	0.10263157894736842	lin	ev	0.9999999999985538	0.9999999999985401	0.9999999999985782	0.9738888614926546	0.9722815554462544	0.9757874636827413	0.9738789275381252	0.9723111360070612	0.9757655983059785	0.9712211984111725	0.9694990686975433	0.9720801603690603	0.9794399532078331	0.978603362904212	0.9812837084741539	0.9794399532407881	0.9786033629225691	0.9812837084739435	0.0
MARX	0.10263157894736842	lin	mae	0.07910699107825983	0.07864686181500849	0.07938520767083015	4848.184067639696	4771.837787348282	4920.23661362779	4846.911242971362	4772.573266652181	4916.345852272017	4983.428841950854	4913.8292906573315	5080.8624016618705	4117.214577272059	3993.2992278041834	4241.380902493864	4117.214575395632	3993.2992256021876	4241.38089844599	0.0
MARX	0.10263157894736842	lin	mse	0.009836108378218456	0.009722863642199122	0.009975613141740381	177890845.54360995	163266733.05151087	190188812.67080826	177959220.93918818	163309562.41615084	189983195.1785398	196012144.70293212	186272152.9326963	210737632.70144227	140211743.555401	125755587.93311258	146890923.19018328	140211743.33258408	125755587.93397011	146890923.06882587	0.0
MARX	0.10263157894736842	lin	rmse	0.09917265980123233	0.09860451865072813	0.09987780793298175	13325.671598371508	12777.31204555515	13790.542638107678	13328.147482309058	12778.963440912876	13783.138790704812	13990.753852552394	13648.080450282423	14516.36517700629	11813.613225710014	11213.527436339775	12117.838779512085	11813.613216142927	11213.527436438006	12117.838774319753	0.0
