missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MARX	0.05	lin	dif	74.22725299500482	-4107.661313644421	5033.7915961122035	123.94008636232729	-4046.1230105920185	4919.701614593793	124.38193989531486	-4041.395143768784	4921.7452266173095	127.87693371265844	-4064.1498071246388	4938.440985910915	125.2729599617435	-4024.6840008842755	4914.14928833339	124.51183727573631	-4034.0179297725326	4912.456758849902	0.0
MARX	0.05	lin	ev	-0.13053783109755507	-0.2116119863115387	0.007951295091304628	-0.11470447798038501	-0.20726913652210827	0.008123970527720265	-0.11486921867173004	-0.2064276224227693	0.008166121335811877	-0.11946598280217319	-0.20920370915279357	0.007873430290811473	-0.11250104376506134	-0.20252691294704223	0.008029690716695681	-0.11747079210721008	-0.21461894019113192	0.007771455623943491	0.0
MARX	0.05	lin	mae	20.302211431267757	18.961019970483406	21.767330772160282	20.311461210111524	19.1712737715308	21.43937787773541	20.310460236834878	19.2051516650125	21.41786724734135	20.3957798104684	19.227867829326076	21.47242529129774	20.309645526031698	19.160215638732875	21.455818592723066	20.362910026026075	19.180756186602924	21.458103129697427	0.0
MARX	0.05	lin	mse	3899.1143388365294	1055.8489007226033	6618.827842425922	3928.541816578214	1080.0496012258436	6421.874923438231	3928.1735662761066	1078.9306862013807	6419.835338746458	3935.158682257731	1070.0075387222564	6426.974423408281	3927.8437169243493	1074.3029714185654	6421.327478981795	3933.427816855119	1072.2129208951715	6417.032053517634	0.0
MARX	0.05	lin	rmse	57.31335695283084	32.49382323654246	81.35617883691808	57.8463854643423	32.86410809177879	80.1366012993133	57.844024995918296	32.84707776400445	80.12387487001996	57.91841141659414	32.71095960248811	80.16841238397977	57.82911021037402	32.776549284727835	80.13318532125061	57.8990999801459	32.744654267108665	80.1063716736304	0.0
MARX	0.07631578947368421	lin	dif	136.49743266213397	-4306.799666911515	5162.281009749488	120.77658748647264	-4060.0573280286576	4904.798399131542	120.46909566588853	-4062.3936477504294	4898.527792318876	127.37802360781681	-4055.7001638021875	4902.678212267989	123.59643177932233	-4051.8669242918845	4904.077016559592	116.22675493043799	-4052.716039196877	4893.842020249313	0.0
MARX	0.07631578947368421	lin	ev	-0.13051989164997443	-0.22780728721782295	0.006894831652315941	-0.11583899564921003	-0.20655437356106976	0.00803308393600155	-0.1160752609428482	-0.20883492532165182	0.007980479034920218	-0.11995973873203529	-0.21385957096074298	0.007606499972867581	-0.11371102062159065	-0.2066334303509582	0.007734967747609067	-0.12457886372070888	-0.20735494026407292	0.008385123443197529	0.0
MARX	0.07631578947368421	lin	mae	20.378568666848206	19.13837159549434	21.91682428679558	20.348165673380652	19.240295659414226	21.49223894352352	20.348512936135084	19.269548846586158	21.48005616983603	20.390236326428084	19.29633731925324	21.455585323156413	20.324307578559573	19.204671347678953	21.4657968472897	20.396288947988626	19.283717347686473	21.51334658556215	0.0
MARX	0.07631578947368421	lin	mse	3895.1973012674007	1032.1857367005525	6769.059298420293	3931.1529289209766	1074.2182395374057	6420.6128061196	3931.4155765578894	1073.388908556718	6421.321033134521	3934.479535538726	1065.7287439472923	6430.059220673836	3929.6338288080456	1073.507270512279	6420.18909546082	3945.9837708621994	1091.1488327381085	6433.582536517929	0.0
MARX	0.07631578947368421	lin	rmse	56.98781208573145	32.127532451243965	82.2742892757418	57.872567882310236	32.775255032958476	80.12872618989324	57.874585571533	32.76261441569406	80.13314426869186	57.91341105422226	32.64548654269396	80.18765000620975	57.849428107646744	32.764412851162604	80.12608147892801	58.00754357023302	33.03253691179129	80.20961585972559	0.0
MARX	0.10263157894736842	lin	dif	125.71600616101377	-4375.223500831339	5254.0477631202575	124.7231188702813	-4050.7681405016097	4878.931049539699	124.65508233399851	-4043.5081321975135	4867.35126511181	136.1242773168846	-4022.167970993486	4902.0566802312915	126.48103645764662	-4034.555633429887	4906.172338175542	127.78903409231607	-3997.8296815867816	4898.361692372122	0.0
MARX	0.10263157894736842	lin	ev	-0.14823577406428184	-0.2361683303525543	0.007325352913589683	-0.11063919768404054	-0.1967316125486	0.008604024284337819	-0.11124319781449674	-0.19525518101357475	0.008606175878345307	-0.1147558184708495	-0.18736115869841474	0.008492702884224296	-0.11146168954426666	-0.1854785838944743	0.008386434106665563	-0.115477118863173	-0.1906411645556888	0.008458119461310198	0.0
MARX	0.10263157894736842	lin	mae	20.466161685133788	18.931539951129974	22.232719211526028	20.328401772895184	19.177550851105984	21.450716275321	20.32372008358247	19.15896869747259	21.424565820334884	20.432530170807787	19.339262725606932	21.607075730894493	20.305010537138685	19.15168227976694	21.44379997538318	20.350339940301275	19.24430179394112	21.477633657278645	0.0
MARX	0.10263157894736842	lin	mse	3918.619250401474	1006.344554873878	6938.938700376023	3927.41623411993	1075.5470960680204	6411.39583953632	3927.4033362905275	1077.031786173246	6415.655501795657	3934.0512997615065	1079.3563394176026	6398.806287776868	3927.291606503922	1071.4165703409565	6399.424692459806	3934.101525564463	1076.3312063443498	6397.979816518009	0.0
MARX	0.10263157894736842	lin	rmse	57.01699477154067	31.72291762838084	83.30029221143751	57.82208109165805	32.79553134353666	80.07118709111501	57.82473993450078	32.8181580361086	80.09778709661684	57.88460295575863	32.853557901500416	79.99251523809878	57.81756149848879	32.73249371590258	79.99639633958706	57.86458993466065	32.80748522021561	79.98737276716969	0.0
