missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MARX	0.05	lin	dif	-0.01442242639978441	-0.03924118409467252	0.008840717785688595	-0.01372285869477507	-0.03785241175148872	0.009895110917337954	-0.013762448979781525	-0.03772303874285772	0.01050463887194103	-0.013094745189097161	-0.03787218275733799	0.010787989236031123	-0.013753227232720936	-0.037910066159400124	0.009897891457906274	-0.013728336064364147	-0.038601869279020776	0.011071204309795121	0.0
MARX	0.05	lin	ev	0.3448608086465741	0.3271408561536143	0.3641543152227742	0.3381243934796033	0.3214702314268708	0.35684446774453893	0.3376812083768742	0.3211230836757071	0.3558950993439673	0.331864228854232	0.3154944210766901	0.34951749916254415	0.33844626822474083	0.3212610217354953	0.3570294544033701	0.33546341062169466	0.3189163511666454	0.35416299036753895	0.0
MARX	0.05	lin	mae	0.5071112068892094	0.4984448961563756	0.5162900248208196	0.510613779812503	0.5022499638543048	0.5190333012860698	0.5109320900502119	0.5025195907207181	0.5193362804694615	0.512847593440066	0.5044261776161459	0.5211269894936948	0.5100700430433569	0.5019257446047156	0.5181612090998705	0.5111981983501196	0.5028888283585653	0.5194589872458273	0.0
MARX	0.05	lin	mse	0.42820235865520845	0.41311554058041433	0.44309489558921467	0.4326285413155573	0.41844056147844944	0.447198100555899	0.43291860134945653	0.4185071632883539	0.44768490820476664	0.4367312547924018	0.4219536970920878	0.451321916733306	0.4324102708741299	0.41810162629295444	0.4471505941043597	0.4343647746349562	0.4198104253139622	0.4494942158667735	0.0
MARX	0.05	lin	rmse	0.6541404813634951	0.6427406478877293	0.6656537350991057	0.6575376743479932	0.6468698179296092	0.6687287175983405	0.6577580221035867	0.6469212948853948	0.669092593622531	0.6606433908796565	0.6495796232165048	0.6718049692275418	0.6573709726535586	0.6466077839717943	0.6686931987815089	0.6588525486929803	0.6479277932492201	0.6704432952824995	0.0
MARX	0.07631578947368421	lin	dif	-0.014209320368373812	-0.03899819177774588	0.009685972942302848	-0.01374006645501301	-0.03871272111089927	0.01130509794540184	-0.013763171893533726	-0.038886738750519276	0.011704439867376445	-0.012462851436390721	-0.03669414973999363	0.011154846366157267	-0.013536670039559676	-0.038520534488048014	0.010171146817819623	-0.013066135409807606	-0.03812967725911873	0.009966628453406942	0.0
MARX	0.07631578947368421	lin	ev	0.34553099883425104	0.3279310901316713	0.36530841534351777	0.3345230988390155	0.31804534570391985	0.3528659145334123	0.33389770622756765	0.3177775576456922	0.35248194336628647	0.32517795748185196	0.30834822552891045	0.3433607379719277	0.33519006998396134	0.3177481069400424	0.3532195516908011	0.3310921200100698	0.3145336762895164	0.34941529679507943	0.0
MARX	0.07631578947368421	lin	mae	0.5065948857593415	0.4979659830421055	0.5160727116700051	0.512326038731852	0.5042142406151849	0.5212544313770605	0.5128038832858152	0.5044220933215248	0.5218086284896287	0.5156957493302889	0.5073476456255057	0.5244189223950961	0.5115325800924119	0.5033363352658674	0.5202646788680362	0.5131004547226643	0.5046243258114073	0.5218736407680455	0.0
MARX	0.07631578947368421	lin	mse	0.4274980692193328	0.4124337850306047	0.4428182092489391	0.4349901824839928	0.420489854104836	0.45004091108670596	0.4353996899941143	0.4211012183134482	0.45046840259652965	0.4411225935285003	0.4263525501367924	0.4565481234828505	0.43453418823716805	0.4201442474819513	0.4496477430957798	0.43724169234818633	0.4220977098882849	0.45254520758368383	0.0
MARX	0.07631578947368421	lin	rmse	0.653600744471505	0.6422100782558839	0.6654458725076523	0.6593240687003974	0.6484518902443779	0.6708508858675841	0.6596329205539736	0.6489231220298505	0.6711694285432257	0.6639553786652533	0.6529567741987143	0.6756834480435507	0.6589788036062963	0.6481853496327785	0.6705577837600255	0.6610240563434913	0.6496904723506942	0.6727148026783796	0.0
MARX	0.10263157894736842	lin	dif	-0.015532337202665418	-0.041267278727440945	0.011684881249922244	-0.013404359971480859	-0.038396427535667035	0.009677232515952636	-0.013445602180991898	-0.03831455050288689	0.009849413987514044	-0.01181133688168267	-0.03737187581329367	0.011941687713248147	-0.013751723779810182	-0.037919957628007456	0.009427398859080838	-0.0130121267458209	-0.03706418028921435	0.010899861999376495	0.0
MARX	0.10263157894736842	lin	ev	0.3454102301040163	0.32798649314141415	0.3645786590507464	0.33079733436431574	0.3141283067703193	0.348466813949205	0.3298698900816162	0.3132121696910559	0.34751588038069087	0.31833278645656693	0.30138884592552895	0.33697489603360753	0.3314223128500265	0.31517006958044713	0.34886709996678816	0.3261515887349261	0.3093038843788657	0.34408881722845513	0.0
MARX	0.10263157894736842	lin	mae	0.5071105201762699	0.4982719810582736	0.5165728484674612	0.5141790106300832	0.5061730857737123	0.5221654433857882	0.5148678933108757	0.5068815645890736	0.5230242070232651	0.5187527827528151	0.5099175872272865	0.5275560750636854	0.5133177740577791	0.5049667005978515	0.5214353301771184	0.5154115024648718	0.5066747999469764	0.5235803849648417	0.0
MARX	0.10263157894736842	lin	mse	0.42843657540210556	0.41224192047516167	0.4447842531185241	0.4374064884075317	0.4230536921766145	0.45229738687252086	0.43801115115083067	0.4238402005937566	0.4534225475283896	0.4455748071138066	0.43019368918885936	0.46165168928692785	0.43699552112869844	0.4224323238054125	0.4520284372378552	0.44045453933321554	0.42577610062606136	0.4559110916302972	0.0
