missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper
MARX	0.05	lin	dif	-168.3015348695671	-4316.540856369005	5004.624719526563	-158.34269264720348	-4143.487495270191	4859.40699008366	-158.2298736736745	-4141.807703929619	4860.229488919784	-152.58332533091485	-4137.888020938583	4867.127510354459	-156.61557489936288	-4143.486066552991	4868.4417392307505	-157.15342370417937	-4137.812973254842	4868.716817262763
MARX	0.05	lin	ev	-0.12392553394742417	-0.18051255999628785	0.00829684949126866	-0.11236019091474726	-0.16956589158667257	0.008181172604195402	-0.11235226178001415	-0.17015122400329913	0.008160205881031612	-0.11473078867825885	-0.17326222319094792	0.008389846509036708	-0.1113112844458305	-0.1675867534710868	0.008309174918592482	-0.11401877669504044	-0.16801204952954918	0.008279840973670599
MARX	0.05	lin	mae	20.495184349189444	19.34798353593791	21.820048334947565	20.426032423126877	19.380519108693818	21.501896410057274	20.422398471219054	19.365705756977324	21.496761870778727	20.456629030119057	19.38610804244582	21.527472824612637	20.411780621844905	19.337130892859797	21.513729621242344	20.443705908400638	19.38535991590877	21.520474270482843
MARX	0.05	lin	mse	4110.755516562037	1068.3305908899915	6710.831799725389	4098.115148320771	1093.0539693067515	6473.998646876956	4097.979989088195	1092.442910094535	6474.54505860825	4100.808293553799	1094.786936610964	6473.956722074665	4097.125063875899	1088.980237174727	6476.046874538626	4102.421087146223	1094.3752022386586	6479.033476889888
MARX	0.05	lin	rmse	58.94247357461345	32.685325349757505	81.91966674537981	59.15939775626301	33.06136562853293	80.46116212578929	59.15875107688312	33.052124096154486	80.46455775866764	59.18904237287596	33.087564666691435	80.46090177579535	59.14622786594545	32.99970009581319	80.47388934811244	59.19521380661968	33.081340822071716	80.49244257177844
MARX	0.07631578947368421	lin	dif	-192.14938591515076	-4382.443130119092	5050.878107816715	-161.11788943654255	-4138.888873391037	4857.541570306909	-160.65028575259626	-4139.445025579244	4854.614381716156	-154.3575300620986	-4130.446870900652	4863.604267930426	-158.65592078203832	-4131.475879136987	4858.929738167563	-160.7594076970764	-4139.468741166069	4857.533075675741
MARX	0.07631578947368421	lin	ev	-0.128076827396323	-0.18017331718172785	0.007740718616600584	-0.11378583042261005	-0.1703768360595686	0.007916186488542865	-0.11369029303134325	-0.16981953830683233	0.008080737777480529	-0.1185567997062275	-0.18004322067184386	0.00782311648070036	-0.11122870339717976	-0.16791202339509187	0.00798907729140838	-0.12136069146863135	-0.17550610853433035	0.007610772791261683
MARX	0.07631578947368421	lin	mae	20.48734385628552	19.24090573963081	22.0005227596534	20.435536928276424	19.40309277805779	21.5160829653357	20.42994057561268	19.381983207816024	21.511422163758265	20.490204855627287	19.423400951364847	21.549955803188066	20.415776195127567	19.36287678562837	21.49104315767723	20.481238279309945	19.431701863118253	21.53563285726726
MARX	0.07631578947368421	lin	mse	4098.113129742519	1064.7627956527397	6818.2171016337425	4100.955653691629	1099.386907203739	6476.228471111613	4100.564769499465	1099.8802346089087	6473.554434523002	4106.685039775335	1106.1534472811768	6481.996348948429	4099.558093225287	1096.924387778774	6472.86920770702	4109.391706792946	1105.2873189718302	6481.08608525444
MARX	0.07631578947368421	lin	rmse	58.69699267566534	32.630703175620766	82.57249602016563	59.183963416271794	33.15700364013031	80.47501768279707	59.18031272571058	33.1644416171499	80.45840187826742	59.24832254507871	33.258885214986456	80.51084614022662	59.16238938037395	33.11984872682801	80.45414345549901	59.27091442147797	33.24586166072622	80.50519282048245
MARX	0.10263157894736842	lin	dif	-229.11140769386478	-4541.252313239005	5091.218840020994	-158.18380055380166	-4140.323371272112	4859.1209489095145	-157.68860447677002	-4145.505978883979	4855.730369056577	-149.86700188277592	-4131.402994720982	4875.9797036979635	-156.29413811368065	-4141.01100228525	4862.704961941988	-157.6953205368121	-4135.227763919231	4856.015999216223
MARX	0.10263157894736842	lin	ev	-0.13319605028210785	-0.18539653818787005	0.00750475010720647	-0.11122547113016755	-0.16478568990887876	0.007880000208809801	-0.11093796507098658	-0.16732265455374273	0.008005787172811779	-0.11905704044332005	-0.1732968291637933	0.007637101558419235	-0.11042772538093477	-0.16134878947026715	0.007793336283145602	-0.1226699213835025	-0.16817619972592013	0.007533073250606398
MARX	0.10263157894736842	lin	mae	20.60555249608877	19.145298345554036	22.333925536725445	20.42533503773907	19.375478185999313	21.505039848085442	20.418358175595845	19.367128034518693	21.49849967383409	20.518601871359813	19.43053532523674	21.56939158058824	20.405650356527033	19.358006623340156	21.478303969998223	20.482733473634084	19.41137572864558	21.56776871724911
MARX	0.10263157894736842	lin	mse	4145.997308885122	1046.5206368080014	7003.053655459042	4098.459469675055	1090.410561822161	6475.293373694296	4098.008588012828	1090.3114150283902	6477.597375403427	4107.775356148462	1100.8008597119417	6479.646746726994	4097.857632635642	1089.1091188587868	6472.559789966739	4109.888369315201	1105.3173324218674	6474.94872580737
MARX	0.10263157894736842	lin	rmse	58.808799379535195	32.34997117920852	83.68424974250252	59.15403261172266	33.02136509131685	80.46920723625573	59.14992842634565	33.01986390665983	80.48352232782483	59.25723830716119	33.17831851062369	80.49625299541557	59.14569403095688	33.00165202246357	80.45222053964503	59.27992358174325	33.2463119434767	80.46706600075188
